code_length,num_lines,num_function_calls,num_variables,has_strcpy,has_strcat,has_sprintf,has_gets,has_memcpy,has_scanf,num_if,num_for,num_while,num_switch,num_pointers,label,file
287,24,4,2,0,0,0,0,0,0,0,1,0,0,2,0,train_21607
549,24,5,3,0,0,0,0,0,0,0,0,0,0,1,0,train_21608
673,50,9,3,0,0,0,0,0,0,1,3,0,0,7,0,train_21609
3827,234,38,13,0,0,0,0,0,0,15,0,0,0,10,0,train_21610
356,22,5,0,0,0,0,0,0,0,0,0,0,0,3,0,train_21611
1191,78,9,2,0,0,0,0,0,0,4,0,0,1,3,0,train_21612
303,24,3,0,0,0,0,0,0,0,1,0,0,0,4,1,train_21613
384,36,8,2,0,0,0,0,0,0,0,1,0,0,2,1,train_21614
271,20,2,1,0,0,0,0,0,0,0,0,0,0,3,1,train_21615
824,58,6,1,0,0,0,0,0,0,2,1,0,0,8,1,train_21616
873,56,12,2,0,0,0,0,0,0,2,0,0,0,5,1,train_21617
1261,84,19,5,0,0,0,0,0,0,8,0,0,0,7,1,train_21618
727,42,11,2,0,0,0,0,0,0,2,0,0,0,5,1,train_21619
873,54,16,1,0,0,0,0,0,0,1,0,0,0,7,1,train_21620
488,30,4,1,0,0,0,0,0,0,0,0,0,0,2,1,train_21621
8683,458,71,10,0,0,0,0,1,0,28,7,2,2,41,1,train_21622
200,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,train_21623
724,58,13,1,0,0,0,0,0,0,3,0,0,0,2,1,train_21624
1047,64,10,2,0,0,0,0,0,0,3,0,1,0,6,1,train_21625
4724,286,76,3,0,0,0,0,0,0,18,0,0,0,12,1,train_21626
156,12,2,2,0,0,0,0,0,0,0,0,0,0,0,1,train_21627
1135,60,16,2,0,0,0,0,0,0,1,1,0,0,5,1,train_21628
587,32,5,3,0,0,0,0,0,0,1,0,0,0,8,1,train_21629
1473,74,17,4,0,0,0,0,0,0,5,1,1,0,8,0,train_21630
114,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,train_21631
4817,266,74,4,0,0,0,0,0,0,26,0,0,0,13,0,train_21632
1221,70,11,0,0,0,0,0,0,0,2,0,0,0,4,0,train_21633
223,22,3,0,0,0,0,0,0,0,1,0,0,0,3,0,train_21634
156,10,1,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21635
13954,898,133,17,0,0,0,0,0,0,6,0,0,6,10,0,train_21636
831,58,10,3,0,0,0,0,1,0,3,0,0,0,9,0,train_21637
109,8,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21638
310,20,5,1,0,0,0,0,0,0,1,0,0,0,3,0,train_21639
1133,78,16,1,0,0,0,0,0,0,5,0,0,0,5,0,train_21640
3481,200,36,3,0,0,0,0,0,0,12,0,0,0,11,0,train_21641
172,14,3,0,0,0,0,0,0,0,1,0,0,0,2,0,train_21642
314,18,6,1,0,0,0,0,0,0,0,0,0,0,6,0,train_21643
204,18,5,1,0,0,0,0,0,0,1,0,0,0,1,0,train_21644
2747,142,17,8,0,0,0,0,0,0,5,2,0,0,25,0,train_21645
5550,282,23,10,0,0,0,0,0,0,13,0,0,0,22,0,train_21646
933,60,11,5,0,0,0,0,0,0,0,0,1,0,7,0,train_21647
13006,648,141,14,0,0,0,0,0,1,56,11,2,0,27,0,train_21648
501,38,7,1,0,0,0,0,0,0,2,0,0,0,3,0,train_21649
166,14,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21650
3214,188,19,8,0,0,0,0,0,0,10,2,0,0,17,1,train_21651
8700,536,94,5,0,0,0,0,1,0,28,5,0,1,17,1,train_21652
2569,110,28,2,0,0,0,0,0,0,4,0,0,0,8,1,train_21653
2411,142,25,8,0,0,0,0,0,0,9,1,0,0,12,1,train_21654
539,38,9,0,0,0,0,0,0,0,1,0,0,0,4,1,train_21655
446,36,4,4,0,0,0,0,0,0,0,1,0,0,15,1,train_21656
13260,686,130,46,0,0,0,0,0,0,51,23,0,0,150,1,train_21657
1331,72,21,0,0,0,0,0,1,0,4,0,0,0,11,1,train_21658
251,22,5,2,0,0,0,0,0,0,0,0,0,0,2,1,train_21659
1068,54,9,1,0,0,0,0,0,0,2,0,0,1,5,1,train_21660
315,20,4,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21661
392,30,7,3,0,0,0,0,0,0,1,1,0,0,3,0,train_21662
1859,88,45,1,0,0,0,0,0,0,9,0,0,0,6,0,train_21663
7456,352,54,6,0,0,0,0,0,0,26,8,1,0,6,0,train_21664
134,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,train_21665
189,10,1,3,0,0,0,0,0,0,0,0,0,0,2,0,train_21666
1213,94,19,2,0,0,0,0,0,0,6,0,0,0,4,0,train_21667
1289,132,24,7,0,0,0,0,0,0,5,0,1,1,3,0,train_21668
557,46,11,3,0,0,0,0,0,0,0,0,0,0,2,0,train_21669
817,60,10,1,0,0,0,0,0,0,0,0,0,1,7,0,train_21670
985,56,7,2,0,0,0,0,0,0,1,0,0,1,3,0,train_21671
1692,94,7,2,0,0,0,0,0,0,3,0,0,1,6,0,train_21672
3312,176,32,4,0,0,0,0,0,0,9,1,0,0,11,0,train_21673
8456,418,68,4,0,0,0,0,0,0,33,3,0,0,16,0,train_21674
601,30,6,0,0,0,0,0,0,0,0,0,0,0,3,0,train_21675
648,44,9,2,0,0,0,0,0,0,2,0,0,0,4,0,train_21676
3301,156,29,3,0,0,0,0,0,0,13,0,0,0,9,0,train_21677
548,46,9,1,0,0,0,0,0,0,3,0,0,0,0,1,train_21678
1177,72,11,2,0,0,0,0,0,0,3,0,0,1,2,1,train_21679
111,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,train_21680
2143,120,25,1,0,0,0,0,0,0,4,1,0,0,11,1,train_21681
1092,76,13,1,0,0,0,0,0,0,1,1,0,0,4,1,train_21682
25482,1330,278,5,0,0,0,0,0,0,80,3,1,8,106,1,train_21683
1484,104,22,4,0,0,0,0,0,0,5,0,0,1,7,1,train_21684
10387,510,128,12,0,0,0,0,0,0,47,1,1,0,22,1,train_21685
235,23,2,2,0,0,0,0,0,0,1,0,0,0,2,1,train_21686
3620,214,60,9,0,0,0,0,0,0,14,2,0,0,8,1,train_21687
1060,74,13,4,0,0,0,0,0,0,6,0,0,0,6,1,train_21688
1583,90,11,4,0,0,0,0,0,0,1,0,1,1,4,0,train_21689
1204,92,8,8,0,0,0,0,0,0,2,2,2,0,7,1,train_21690
1166,68,12,0,0,0,0,0,0,0,3,0,2,0,18,1,train_21691
1607,88,23,4,0,0,0,0,1,0,6,1,0,0,11,1,train_21692
29554,1258,185,29,0,0,0,0,1,0,65,20,0,4,35,0,train_21693
2173,124,20,2,0,0,0,0,0,0,10,0,0,0,7,0,train_21694
1609,92,18,1,0,0,0,0,1,0,6,0,0,0,8,1,train_21695
382,30,4,1,0,0,0,0,0,0,2,0,0,0,2,1,train_21696
827,48,13,0,0,0,0,0,0,0,3,0,0,0,3,1,train_21697
568,42,8,0,0,0,0,0,0,0,0,0,0,0,8,1,train_21698
1255,90,10,1,0,0,0,0,0,0,3,0,0,1,2,1,train_21699
2123,102,19,2,0,0,0,0,0,0,5,0,0,0,8,1,train_21700
1909,88,19,5,0,0,0,0,1,0,4,1,0,0,9,1,train_21701
8571,440,104,3,0,0,0,0,0,0,29,6,0,0,19,1,train_21702
6406,341,61,3,0,0,0,0,0,0,25,0,0,0,10,1,train_21703
1602,96,13,2,0,0,0,0,0,0,6,0,0,0,16,1,train_21704
1290,68,9,7,0,0,0,0,0,0,3,0,0,0,6,0,train_21705
192,18,2,2,0,0,0,0,0,0,0,1,0,0,1,0,train_21706
413,24,7,1,0,0,0,0,0,0,0,0,0,0,5,1,train_21707
185,18,3,1,0,0,0,0,0,0,0,0,0,0,2,1,train_21708
559,36,7,1,0,0,0,0,0,0,1,0,0,0,4,1,train_21709
2941,132,30,2,0,0,0,0,0,0,15,3,0,0,6,1,train_21710
2827,210,49,4,0,0,0,0,1,0,9,0,0,0,10,1,train_21711
2234,100,30,2,0,0,0,0,0,0,4,0,0,0,30,1,train_21712
5100,272,91,6,0,0,0,0,1,0,22,11,0,0,6,1,train_21713
616,46,7,2,0,0,0,0,0,0,3,0,0,0,2,1,train_21714
684,58,12,1,0,0,0,0,0,0,1,0,0,1,3,1,train_21715
1316,88,13,3,0,0,0,0,0,0,4,1,0,0,12,1,train_21716
622,42,5,7,0,0,0,0,0,0,1,0,0,0,3,1,train_21717
2494,150,24,6,0,0,0,0,0,0,13,3,0,0,8,1,train_21718
781,64,6,2,0,0,0,0,0,0,2,1,0,0,11,1,train_21719
6460,264,17,16,0,0,0,0,0,0,1,1,0,0,25,1,train_21720
1521,84,10,8,0,0,0,0,0,0,1,7,0,0,7,1,train_21721
6346,410,46,15,0,0,0,0,0,0,12,2,0,0,30,1,train_21722
4263,250,61,4,0,0,0,0,0,0,18,1,1,1,5,1,train_21723
450,40,3,2,0,0,0,0,0,0,0,1,0,0,3,1,train_21724
515,36,6,1,0,0,0,0,0,0,1,1,0,0,3,1,train_21725
487,38,6,2,0,0,0,0,0,0,1,0,0,0,6,1,train_21726
1876,102,14,4,0,0,0,0,0,0,1,5,0,1,8,0,train_21727
14571,656,142,7,0,0,0,0,1,0,49,16,1,0,44,0,train_21728
355,28,7,1,0,0,0,0,0,0,2,0,0,0,2,1,train_21729
1008,68,13,4,0,0,0,0,0,0,2,0,0,0,9,1,train_21730
1279,82,8,8,0,0,0,0,0,0,2,0,0,0,7,1,train_21731
500,42,10,1,0,0,0,0,0,0,3,0,0,0,1,1,train_21732
170,10,2,2,0,0,0,0,0,0,0,0,0,0,1,1,train_21733
366,26,5,1,0,0,0,0,0,0,1,0,0,0,8,1,train_21734
267,20,6,0,0,0,0,0,0,0,1,0,0,0,2,1,train_21735
3280,184,33,3,0,0,0,0,0,0,14,3,0,0,17,0,train_21736
1705,98,15,2,0,0,0,0,0,0,6,0,0,0,10,0,train_21737
79,8,1,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21738
169,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21739
1551,106,16,4,0,0,0,0,0,0,3,0,1,1,3,0,train_21740
1626,102,22,2,0,0,0,0,0,0,9,0,0,0,6,0,train_21741
3612,242,41,2,0,0,0,0,1,0,9,1,0,0,24,0,train_21742
1395,92,10,2,0,0,0,0,0,0,4,0,0,2,3,0,train_21743
218,16,4,1,0,0,0,0,0,0,1,0,0,0,2,0,train_21744
429,22,6,1,0,0,0,0,0,0,1,0,0,0,1,0,train_21745
1956,112,20,1,0,0,0,0,0,0,2,0,0,0,19,0,train_21746
681,48,7,2,0,0,0,0,0,0,2,0,0,0,3,0,train_21747
5527,278,42,3,0,0,0,0,0,0,17,3,2,1,7,0,train_21748
583,48,3,2,0,0,0,0,0,0,0,0,0,1,4,0,train_21749
3428,206,29,1,0,0,0,0,0,0,10,1,0,1,17,0,train_21750
953,68,8,2,0,0,0,0,0,0,4,0,0,1,4,0,train_21751
1499,96,16,2,0,0,0,0,0,0,3,1,0,0,4,0,train_21752
1306,56,7,3,0,0,0,0,0,0,0,5,0,0,10,0,train_21753
110,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,train_21754
2091,88,15,6,0,0,0,0,0,0,3,1,0,0,9,1,train_21755
1163,60,11,2,0,0,0,0,0,0,4,0,0,0,4,1,train_21756
2150,132,24,2,0,0,0,0,0,0,8,0,0,0,9,0,train_21757
631,40,3,2,0,0,0,0,0,0,0,0,0,0,6,0,train_21758
2372,152,22,4,0,0,0,0,0,0,5,1,1,1,16,0,train_21759
2417,134,16,1,0,0,0,0,0,0,5,0,0,1,8,0,train_21760
76,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1,train_21761
5691,306,78,2,0,0,0,0,0,0,18,2,1,0,18,1,train_21762
858,60,22,4,0,0,0,0,0,0,0,0,0,0,1,0,train_21763
307,14,4,1,0,0,0,0,0,0,0,0,0,0,7,1,train_21764
762,40,10,2,0,0,0,0,0,0,4,0,0,0,4,1,train_21765
7497,416,89,2,0,0,0,0,0,0,29,0,0,0,30,1,train_21766
2729,182,3,13,0,0,0,0,0,0,1,0,0,0,5,1,train_21767
376,26,6,1,0,0,0,0,0,0,0,0,0,1,2,1,train_21768
532,28,11,2,0,0,0,0,0,0,0,0,0,0,3,1,train_21769
2631,140,36,3,0,0,0,0,0,0,4,0,0,1,8,1,train_21770
1879,118,21,3,0,0,0,0,0,0,7,0,0,0,8,0,train_21771
2168,132,20,4,0,0,0,0,0,0,8,1,0,0,8,0,train_21772
892,46,10,3,0,0,0,0,0,0,2,3,0,0,13,1,train_21773
199,12,3,0,0,0,0,0,0,0,0,0,0,0,1,1,train_21774
5429,294,91,16,0,0,0,0,0,0,26,5,0,1,15,1,train_21775
3601,156,28,8,0,0,0,0,0,0,7,10,0,0,27,1,train_21776
1551,98,36,2,0,0,0,0,0,0,7,0,0,0,4,1,train_21777
882,58,11,3,0,0,0,0,0,0,2,0,0,0,6,1,train_21778
704,52,14,2,0,0,0,0,0,0,2,1,0,0,2,1,train_21779
2132,84,6,8,0,0,0,0,0,0,1,1,0,0,18,1,train_21780
7725,326,83,7,0,0,0,0,0,0,25,4,0,1,12,0,train_21781
305,22,5,2,0,0,0,0,0,0,0,1,0,0,2,0,train_21782
475,36,8,3,0,0,0,0,0,0,5,0,0,0,1,0,train_21783
1163,78,17,2,0,0,0,0,0,0,7,0,0,0,5,0,train_21784
1062,86,13,4,0,0,0,0,0,0,3,0,0,0,7,0,train_21785
3809,222,45,4,0,0,0,0,1,0,23,1,0,0,13,0,train_21786
127,12,2,4,0,0,0,0,0,0,0,0,0,0,0,1,train_21787
1243,52,22,1,0,0,0,0,0,0,0,0,0,0,2,1,train_21788
1303,86,11,4,0,0,0,0,0,0,3,1,0,0,2,1,train_21789
1445,74,12,3,0,0,0,0,0,0,9,1,0,1,5,1,train_21790
1939,45,19,3,0,0,0,0,0,0,4,2,0,0,7,1,train_21791
375,24,3,1,0,0,0,0,0,0,0,0,0,0,3,1,train_21792
2007,162,34,3,0,0,0,0,0,0,7,0,3,1,21,0,train_21793
1227,100,5,0,0,0,0,0,0,0,0,0,0,1,5,0,train_21794
149,8,3,2,0,0,0,0,0,0,1,0,0,0,5,0,train_21795
955,54,13,2,0,0,0,0,0,0,0,3,0,0,6,0,train_21796
72,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,train_21797
225,14,5,2,0,0,0,0,0,0,1,0,0,0,0,0,train_21798
431,34,5,0,0,0,0,0,0,0,2,0,0,0,6,0,train_21799
1106,88,18,4,0,0,0,0,0,0,4,1,0,0,4,0,train_21800
1496,104,25,3,0,0,0,0,0,0,1,0,0,1,3,0,train_21801
233,16,5,0,0,0,0,0,0,0,0,0,0,0,6,0,train_21802
835,68,10,1,0,0,0,0,0,0,5,0,1,0,2,0,train_21803
5764,378,82,5,0,0,0,0,0,0,25,0,0,0,25,0,train_21804
2036,90,20,16,0,0,0,0,0,0,3,4,0,0,11,0,train_21805
2481,153,52,2,0,0,0,0,0,0,0,0,0,0,12,1,train_21806
197,14,4,1,0,0,0,0,0,0,1,0,0,0,2,1,train_21807
175,10,2,3,0,0,0,0,0,0,0,0,0,0,2,0,train_21808
1770,120,27,2,0,0,0,0,0,0,7,0,0,0,6,0,train_21809
774,52,5,2,0,0,0,0,0,0,1,1,0,0,2,0,train_21810
1491,70,15,3,0,0,0,0,0,0,5,0,0,0,12,0,train_21811
10780,720,166,11,0,0,0,0,0,0,63,0,1,2,30,0,train_21812
488,32,8,1,0,0,0,0,0,0,0,0,0,0,4,0,train_21813
1429,84,10,5,0,0,0,0,0,0,5,0,0,0,8,0,train_21814
929,82,16,2,0,0,0,0,0,0,5,0,1,0,4,0,train_21815
631,34,4,1,0,0,0,0,0,0,0,0,0,0,4,0,train_21816
1972,140,32,4,0,0,0,0,0,0,5,0,1,0,16,0,train_21817
349,20,5,0,0,0,0,0,0,0,0,0,0,0,2,0,train_21818
125,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,train_21819
344,18,2,4,0,0,0,0,0,0,0,0,0,0,4,1,train_21820
134,5,3,1,0,0,0,0,0,0,0,0,0,0,3,1,train_21821
1251,84,15,4,0,0,0,0,0,0,4,1,2,0,22,0,train_21822
672,38,12,1,0,0,0,0,0,0,1,0,0,0,1,1,train_21823
849,52,5,1,0,0,0,0,0,0,0,0,0,1,5,1,train_21824
853,60,10,1,0,0,0,0,1,0,1,0,0,0,10,1,train_21825
1239,64,12,4,0,0,0,0,0,0,4,0,0,0,7,1,train_21826
2176,176,32,4,0,0,0,0,0,0,12,0,0,0,13,1,train_21827
1406,78,13,2,0,0,0,0,0,0,1,1,0,0,6,1,train_21828
2560,51,25,12,0,0,0,0,1,0,5,0,0,1,11,1,train_21829
1320,66,22,1,0,0,0,0,0,0,1,0,0,0,8,1,train_21830
4489,216,40,5,0,0,0,0,0,0,12,0,0,0,25,1,train_21831
9539,461,66,8,0,0,0,0,1,0,37,0,1,0,63,1,train_21832
19353,944,176,40,0,0,0,0,1,0,59,16,0,0,105,0,train_21833
1729,82,22,1,0,0,0,0,0,0,9,1,0,0,8,1,train_21834
4797,286,56,6,0,0,0,0,1,0,19,0,0,0,9,0,train_21835
391,28,4,4,0,0,0,0,0,0,1,1,0,0,2,0,train_21836
6606,336,45,15,0,0,0,0,0,0,26,6,0,1,31,0,train_21837
686,48,10,3,0,0,0,0,0,0,3,0,0,0,3,0,train_21838
1386,108,17,1,0,0,0,0,0,0,2,0,0,1,4,0,train_21839
760,38,4,1,0,0,0,0,0,0,0,0,0,0,5,0,train_21840
214,16,3,3,0,0,0,0,0,0,1,0,0,0,3,0,train_21841
512,28,7,1,0,0,0,0,0,0,1,0,0,0,1,0,train_21842
1965,132,24,3,0,0,0,0,0,0,7,0,0,1,8,0,train_21843
343,24,7,1,0,0,0,0,0,0,2,0,0,0,4,0,train_21844
770,58,15,2,0,0,0,0,0,0,3,0,0,0,7,0,train_21845
293,18,5,2,0,0,0,0,0,0,0,0,0,0,2,0,train_21846
788,44,11,0,0,0,0,0,0,0,2,0,0,0,4,0,train_21847
1275,104,5,3,0,0,0,0,0,0,2,0,0,2,6,0,train_21848
10612,632,98,5,0,0,0,0,0,0,26,3,0,1,20,0,train_21849
145,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,train_21850
412,28,6,3,0,0,0,0,0,0,0,1,0,0,2,0,train_21851
1454,98,12,2,0,0,0,0,0,0,5,0,0,1,10,0,train_21852
23129,1444,348,2,0,0,0,0,0,0,69,3,0,9,103,0,train_21853
339,9,6,1,0,0,0,0,0,0,1,0,0,0,4,1,valid_0
84,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,valid_1
526,32,3,2,0,0,0,0,0,0,0,0,0,0,3,1,valid_2
273,18,5,1,0,0,0,0,0,0,0,0,0,0,2,1,valid_3
752,50,8,2,0,0,0,0,0,0,2,0,0,0,2,0,valid_4
3935,236,54,6,0,0,0,0,0,0,12,0,0,1,18,0,valid_5
1643,118,23,2,0,0,0,0,0,0,3,0,1,1,7,0,valid_6
2362,186,32,3,0,0,0,0,0,0,7,0,0,1,6,0,valid_7
288,26,7,1,0,0,0,0,0,0,1,0,0,0,4,1,valid_8
604,32,11,2,0,0,0,0,0,0,2,0,0,1,5,1,valid_9
423,36,9,1,0,0,0,0,0,0,3,0,0,0,6,0,valid_10
285,14,3,1,0,0,0,0,0,0,0,0,0,0,3,0,valid_11
140,10,1,2,0,0,0,0,0,0,0,0,0,0,2,1,valid_12
1728,120,14,5,0,0,0,0,0,0,5,1,0,0,8,1,valid_13
167,10,3,1,0,0,0,0,0,0,0,0,0,0,1,1,valid_14
206,18,3,1,0,0,0,0,0,0,0,0,0,0,3,1,valid_15
134,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,valid_16
1829,104,21,1,0,0,0,0,0,0,6,1,0,0,7,0,valid_17
1433,86,20,3,0,0,0,0,0,0,10,0,0,0,8,0,valid_18
304,22,5,2,0,0,0,0,0,0,0,1,0,0,2,0,valid_19
1441,80,11,1,0,0,0,0,0,0,5,0,0,0,7,0,valid_20
528,42,5,2,0,0,0,0,0,0,1,0,0,1,5,0,valid_21
110,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,valid_22
321,30,4,2,0,0,0,0,0,0,2,1,0,0,2,0,valid_23
5212,318,59,6,0,0,0,0,0,0,20,0,3,1,12,1,valid_24
702,46,12,1,0,0,0,0,0,0,3,0,0,0,7,1,valid_25
1329,70,20,2,0,0,0,0,0,0,7,1,0,0,5,1,valid_26
2547,128,15,3,0,0,0,0,0,0,6,0,0,0,18,1,valid_27
767,54,9,1,0,0,0,0,0,0,3,0,0,1,6,0,valid_28
260,16,4,1,0,0,0,0,0,0,1,0,0,0,2,0,valid_29
2018,156,20,3,0,0,0,0,0,0,8,0,0,0,10,0,valid_30
8943,466,42,5,0,0,0,0,0,0,20,7,0,1,27,0,valid_31
507,48,11,1,0,0,0,0,0,0,2,0,0,0,5,0,valid_32
323,24,5,3,0,0,0,0,1,0,2,0,0,0,2,0,valid_33
506,32,6,3,0,0,0,0,0,0,0,1,0,0,2,1,valid_34
790,44,10,1,0,0,0,0,0,0,1,0,0,0,8,1,valid_35
1230,52,2,1,0,0,0,0,0,0,0,0,0,0,2,1,valid_36
708,60,18,1,0,0,0,0,0,0,2,0,0,0,0,1,valid_37
3879,214,27,4,0,0,0,0,0,0,12,4,1,2,24,1,valid_38
320,20,2,3,0,0,0,0,0,0,0,1,0,0,6,1,valid_39
753,60,17,1,0,0,0,0,0,0,4,0,0,0,6,1,valid_40
227,18,5,1,0,0,0,0,0,0,0,0,0,0,1,1,valid_41
3244,196,28,8,0,0,0,0,1,0,9,0,1,1,10,1,valid_42
1176,68,13,4,0,0,0,0,0,0,2,0,0,0,11,1,valid_43
894,58,8,7,0,0,0,0,0,0,5,1,0,0,4,0,valid_44
272,18,4,0,0,0,0,0,0,0,1,0,0,0,0,1,valid_45
6898,348,86,7,0,0,0,0,0,0,28,2,0,0,7,1,valid_46
1267,106,19,3,0,0,0,0,0,0,6,0,0,1,5,1,valid_47
1163,108,21,5,0,0,0,0,0,0,5,2,1,0,7,1,valid_48
1710,150,17,5,0,0,0,0,0,0,7,1,0,0,14,0,valid_49
1093,70,16,2,0,0,0,0,0,0,4,0,0,0,5,0,valid_50
804,56,13,2,0,0,0,0,0,0,4,2,0,0,1,0,valid_51
490,30,8,1,0,0,0,0,0,0,1,0,0,0,2,0,valid_52
2970,182,31,2,0,0,0,0,0,0,4,1,0,0,15,0,valid_53
296,18,1,2,0,0,0,0,0,0,0,0,0,0,1,1,valid_54
419,32,7,3,0,0,0,0,0,0,2,0,0,0,2,1,valid_55
10938,576,105,4,0,0,0,0,1,0,36,18,1,1,50,0,valid_56
318,22,4,3,0,0,0,0,0,0,1,0,0,0,4,1,valid_57
3463,186,40,3,0,0,0,0,1,0,12,1,0,1,10,0,valid_58
4763,282,37,8,0,0,0,0,0,0,11,4,0,3,38,1,valid_59
2705,120,26,15,0,0,0,0,0,0,2,1,0,0,38,0,valid_60
655,52,24,1,0,0,0,0,0,0,0,0,0,0,2,1,valid_61
323,26,4,2,0,0,0,0,0,0,0,1,0,0,1,0,valid_62
703,50,9,2,0,0,0,0,0,0,5,1,0,0,4,0,valid_63
528,28,9,1,0,0,0,0,0,0,1,0,0,0,6,1,valid_64
1060,68,14,4,0,0,0,0,0,0,6,0,0,0,4,1,valid_65
628,50,10,2,0,0,0,0,0,0,2,2,0,0,4,0,valid_66
618,40,10,1,0,0,0,0,0,0,2,0,0,0,4,1,valid_67
1009,74,21,3,0,0,0,0,0,0,7,0,1,0,5,1,valid_68
348,28,8,1,0,0,0,0,0,0,1,0,0,0,2,1,valid_69
522,30,14,1,0,0,0,0,0,0,4,0,0,0,3,1,valid_70
621,30,4,5,0,0,0,0,0,0,0,1,0,0,4,0,valid_71
2893,181,11,4,0,0,0,0,0,0,7,0,0,1,9,1,valid_72
8910,496,90,9,0,0,0,0,0,0,46,1,0,0,11,0,valid_73
721,44,7,2,0,0,0,0,0,0,2,3,0,0,3,0,valid_74
1905,92,33,1,0,0,0,0,0,0,0,0,0,0,1,1,valid_75
1479,126,25,3,1,0,0,0,0,0,9,1,0,0,6,1,valid_76
2365,168,17,6,0,0,0,0,0,0,0,1,0,0,9,1,valid_77
280,22,7,1,0,0,0,0,0,0,1,0,0,0,2,1,valid_78
385,26,3,6,0,0,0,0,0,0,1,0,0,0,3,0,valid_79
1202,66,21,1,0,0,0,0,0,0,1,0,0,0,13,0,valid_80
412,24,5,3,0,0,0,0,0,0,0,0,1,0,2,0,valid_81
3082,87,35,3,0,0,0,0,0,0,11,0,0,1,15,1,valid_82
709,50,9,3,0,0,0,0,0,0,1,1,0,0,2,1,valid_83
701,34,3,1,0,0,0,0,0,0,0,1,0,0,2,0,valid_84
569,40,5,2,0,0,0,0,0,0,1,0,0,0,7,1,valid_85
940,66,14,1,0,0,0,0,0,0,5,1,0,0,12,1,valid_86
213,16,2,2,0,0,0,0,0,0,0,1,0,0,0,0,valid_87
253,20,6,2,0,0,0,0,0,0,0,1,0,0,2,0,valid_88
3886,250,33,2,0,0,0,0,0,0,12,0,0,2,4,0,valid_89
1576,106,5,1,0,0,0,0,0,0,1,0,0,1,25,0,valid_90
596,42,5,6,0,0,0,0,0,0,1,0,1,0,2,1,valid_91
1905,124,23,3,0,0,0,0,0,0,11,0,0,0,9,1,valid_92
1739,72,11,4,0,0,0,0,0,0,1,0,0,0,9,1,valid_93
954,64,32,3,0,0,0,0,0,0,4,0,0,0,1,1,valid_94
1005,62,9,8,0,0,0,0,0,0,0,4,0,0,9,1,valid_95
496,24,4,2,0,0,0,0,0,0,2,0,0,0,2,0,valid_96
742,64,5,3,0,0,0,0,0,0,0,0,1,0,6,0,valid_97
3637,246,48,3,0,0,0,0,0,0,15,0,1,0,11,0,valid_98
8958,506,88,8,0,0,0,0,1,0,23,4,0,1,43,0,valid_99
9268,362,80,2,0,0,0,0,0,0,37,7,0,0,23,1,valid_100
184,12,2,5,0,0,0,0,0,0,0,0,0,0,1,1,valid_101
647,44,5,1,0,0,0,0,0,0,2,0,0,0,3,1,valid_102
580,30,5,1,0,0,0,0,0,0,2,0,0,0,4,0,valid_103
841,65,13,3,0,0,0,0,0,0,1,0,0,1,2,1,valid_104
554,35,10,2,0,0,0,0,0,0,0,3,0,0,1,1,valid_105
2242,108,14,1,0,0,0,0,0,0,1,0,1,0,10,0,valid_106
1055,62,13,0,0,0,0,0,0,0,2,0,0,0,4,1,valid_107
949,52,12,12,0,0,0,0,0,0,0,1,0,0,4,1,valid_108
271,12,2,1,0,0,0,0,0,0,0,0,0,0,2,0,valid_109
563,30,4,1,0,0,0,0,0,0,0,0,0,0,4,0,valid_110
683,50,15,2,0,0,0,0,0,0,0,0,0,0,2,0,valid_111
4781,260,54,3,0,0,0,0,0,0,14,0,0,1,6,0,valid_112
3691,200,48,4,0,0,0,0,1,0,4,2,0,0,24,0,valid_113
185,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,valid_114
8531,386,91,2,0,0,0,0,1,0,37,2,0,1,15,0,valid_115
513,46,10,2,0,0,0,0,0,0,4,0,0,0,3,0,valid_116
910,64,11,1,0,0,0,0,0,0,2,0,1,0,3,0,valid_117
891,48,7,2,0,0,0,0,0,0,2,1,0,0,1,0,valid_118
11384,544,118,13,1,0,0,0,0,0,22,4,4,3,30,1,valid_119
3230,210,39,4,0,0,0,0,0,0,8,0,1,1,9,1,valid_120
1278,84,15,2,0,0,0,0,0,0,3,0,0,0,12,0,valid_121
882,60,13,3,0,0,0,0,0,0,6,0,0,0,5,0,valid_122
2149,138,22,2,0,0,0,0,0,0,7,0,0,1,17,1,valid_123
